peg_x,peg_y,success,file,demo,radial,depth,upright
0.12447,0.03238,0,gen_mimicgen_failed.hdf5,demo_250,0.00599,0.00968,0.9971
0.23314,-0.08263,0,gen_mimicgen_failed.hdf5,demo_251,0.01308,0.00508,0.9229
0.13090,0.02887,0,gen_mimicgen_failed.hdf5,demo_252,0.13417,0.00000,0.9998
0.17900,-0.04477,0,gen_mimicgen_failed.hdf5,demo_253,0.09112,0.00000,-0.0000
0.15346,-0.02877,0,gen_mimicgen_failed.hdf5,demo_254,0.07502,0.00000,-0.9947
0.10378,-0.03677,0,gen_mimicgen_failed.hdf5,demo_255,0.01084,0.00701,0.9225
0.19053,0.05347,0,gen_mimicgen_failed.hdf5,demo_256,0.11579,0.00000,1.0000
0.16529,-0.09592,0,gen_mimicgen_failed.hdf5,demo_257,0.06763,0.00000,-0.9988
0.23548,-0.11714,0,gen_mimicgen_failed.hdf5,demo_258,0.01783,0.00000,0.9978
0.25920,-0.00665,0,gen_mimicgen_failed.hdf5,demo_259,0.01034,0.01656,0.5867
0.08773,-0.11900,0,gen_mimicgen_failed.hdf5,demo_26,0.08630,0.00000,0.0000
0.23610,-0.08943,0,gen_mimicgen_failed.hdf5,demo_260,0.07342,0.00000,-0.9885
0.10342,-0.09687,0,gen_mimicgen_failed.hdf5,demo_261,0.09641,0.00000,0.0000
0.24795,0.06492,0,gen_mimicgen_failed.hdf5,demo_262,0.01095,0.01618,0.5717
0.19606,-0.08876,0,gen_mimicgen_failed.hdf5,demo_263,0.09342,0.00000,0.0000
0.15612,0.04458,0,gen_mimicgen_failed.hdf5,demo_264,0.09671,0.00000,-0.0000
0.21039,0.05899,0,gen_mimicgen_failed.hdf5,demo_265,0.01069,0.01569,0.6888
0.17527,-0.00796,0,gen_mimicgen_failed.hdf5,demo_266,0.09488,0.00000,0.0000
0.23367,-0.01539,0,gen_mimicgen_failed.hdf5,demo_267,0.01083,0.01624,0.5826
0.21295,0.05884,0,gen_mimicgen_failed.hdf5,demo_268,0.01046,0.01646,0.9999
0.20784,-0.05169,0,gen_mimicgen_failed.hdf5,demo_269,0.19053,0.00000,0.9996
0.19195,-0.10815,0,gen_mimicgen_failed.hdf5,demo_27,0.05882,0.00000,0.9368
0.15529,-0.04286,0,gen_mimicgen_failed.hdf5,demo_270,0.01346,-0.00004,0.9998
0.15732,-0.04577,0,gen_mimicgen_failed.hdf5,demo_271,0.09629,0.00000,0.0000
0.14207,-0.03716,0,gen_mimicgen_failed.hdf5,demo_272,0.07153,0.00000,-0.9841
0.08990,-0.06352,0,gen_mimicgen_failed.hdf5,demo_273,0.01293,0.00481,0.9208
0.12319,-0.03781,0,gen_mimicgen_failed.hdf5,demo_274,0.09097,0.00000,0.0000
0.08379,-0.04253,0,gen_mimicgen_failed.hdf5,demo_275,0.01608,0.00000,0.8369
0.15315,0.01303,0,gen_mimicgen_failed.hdf5,demo_276,0.01613,0.00000,0.8413
0.24505,0.11263,0,gen_mimicgen_failed.hdf5,demo_277,0.15394,0.00000,0.9994
0.23058,0.03329,0,gen_mimicgen_failed.hdf5,demo_278,0.16476,0.00000,0.9720
0.24841,0.01719,0,gen_mimicgen_failed.hdf5,demo_279,0.17585,0.00000,0.9956
0.14859,-0.09259,0,gen_mimicgen_failed.hdf5,demo_28,0.09202,0.00000,0.2448
0.23280,0.02077,0,gen_mimicgen_failed.hdf5,demo_280,0.04934,0.00000,0.9922
0.20075,0.06045,0,gen_mimicgen_failed.hdf5,demo_281,0.12243,0.00000,0.9920
0.20881,0.07359,0,gen_mimicgen_failed.hdf5,demo_282,0.01477,-0.00011,0.9679
0.10799,-0.09419,0,gen_mimicgen_failed.hdf5,demo_283,0.01127,0.00744,0.9113
0.15758,-0.00540,0,gen_mimicgen_failed.hdf5,demo_284,0.12555,0.00000,0.9996
0.24297,0.01219,0,gen_mimicgen_failed.hdf5,demo_285,0.17767,0.00000,0.9994
0.15747,-0.05140,0,gen_mimicgen_failed.hdf5,demo_286,0.16757,0.00000,1.0000
0.16132,-0.10205,0,gen_mimicgen_failed.hdf5,demo_287,0.21290,0.00000,0.9999
0.15765,-0.04588,0,gen_mimicgen_failed.hdf5,demo_288,0.15176,0.00000,-0.2211
0.25634,-0.11047,0,gen_mimicgen_failed.hdf5,demo_289,0.26892,0.00000,0.9998
0.24770,-0.04216,0,gen_mimicgen_failed.hdf5,demo_29,0.01435,-0.00004,0.9968
0.17336,0.09180,0,gen_mimicgen_failed.hdf5,demo_290,0.08134,0.00000,1.0000
0.23525,-0.11241,0,gen_mimicgen_failed.hdf5,demo_291,0.21801,0.00000,-0.2620
0.17730,0.06532,0,gen_mimicgen_failed.hdf5,demo_292,0.09777,0.00000,0.9999
0.17862,-0.06958,0,gen_mimicgen_failed.hdf5,demo_293,0.09283,0.00000,0.0000
0.18176,0.02935,0,gen_mimicgen_failed.hdf5,demo_294,0.01046,0.00458,0.8981
0.15933,-0.11708,0,gen_mimicgen_failed.hdf5,demo_295,0.24688,0.00000,0.6579
0.11570,-0.11627,0,gen_mimicgen_failed.hdf5,demo_296,0.01564,0.00423,0.9311
0.15347,-0.05783,0,gen_mimicgen_failed.hdf5,demo_297,0.07515,0.00000,-0.9970
0.12745,-0.09235,0,gen_mimicgen_failed.hdf5,demo_298,0.01099,0.00775,0.9091
0.18290,-0.08810,0,gen_mimicgen_failed.hdf5,demo_299,0.07305,0.00000,-1.0000
0.15708,-0.01385,0,gen_mimicgen_failed.hdf5,demo_3,0.00919,0.00982,0.9996
0.11150,-0.11946,0,gen_mimicgen_failed.hdf5,demo_30,0.09547,0.00000,0.0000
0.15708,0.02529,0,gen_mimicgen_failed.hdf5,demo_31,0.00683,0.00929,0.9965
0.15582,0.03430,0,gen_mimicgen_failed.hdf5,demo_32,0.17418,0.00000,0.0000
0.12158,0.03155,0,gen_mimicgen_failed.hdf5,demo_33,0.01484,0.00939,0.7372
0.16917,0.06385,0,gen_mimicgen_failed.hdf5,demo_34,0.01906,0.00000,0.7520
0.23205,0.08865,0,gen_mimicgen_failed.hdf5,demo_35,0.07393,0.00000,0.9990
0.25789,0.11994,0,gen_mimicgen_failed.hdf5,demo_36,0.01067,0.01551,1.0000
0.23942,-0.00749,0,gen_mimicgen_failed.hdf5,demo_37,0.09368,0.00000,-0.0000
0.20558,0.03061,0,gen_mimicgen_failed.hdf5,demo_38,0.14744,0.00000,0.9479
0.14985,0.05637,0,gen_mimicgen_failed.hdf5,demo_39,0.06421,0.00000,0.1702
0.25060,-0.04577,0,gen_mimicgen_failed.hdf5,demo_4,0.01189,0.00743,0.9006
0.24099,0.07400,0,gen_mimicgen_failed.hdf5,demo_40,0.00509,0.01183,0.9948
0.09849,0.02204,0,gen_mimicgen_failed.hdf5,demo_41,0.08057,0.00000,0.9839
0.14568,0.01166,0,gen_mimicgen_failed.hdf5,demo_42,0.08452,0.00000,0.9714
0.21637,0.08084,0,gen_mimicgen_failed.hdf5,demo_43,0.09586,0.00000,0.0000
0.14337,0.02405,0,gen_mimicgen_failed.hdf5,demo_44,0.01014,0.01079,0.8781
0.12984,0.02855,0,gen_mimicgen_failed.hdf5,demo_45,0.01041,0.01638,0.6169
0.14862,-0.07703,0,gen_mimicgen_failed.hdf5,demo_46,0.09723,0.00000,0.0000
0.23907,0.09745,0,gen_mimicgen_failed.hdf5,demo_47,0.14266,0.00000,0.9967
0.20752,-0.10872,0,gen_mimicgen_failed.hdf5,demo_48,0.09413,0.00000,-0.0000
0.14440,0.03901,0,gen_mimicgen_failed.hdf5,demo_49,0.09196,0.00000,0.0000
0.18421,-0.06645,0,gen_mimicgen_failed.hdf5,demo_5,0.06019,0.00000,0.9991
0.16825,0.11221,0,gen_mimicgen_failed.hdf5,demo_50,0.02727,0.00000,-0.1742
0.18335,0.05127,0,gen_mimicgen_failed.hdf5,demo_51,0.07106,0.00000,-0.9877
0.11210,0.00368,0,gen_mimicgen_failed.hdf5,demo_52,0.11444,0.00000,0.9991
0.15732,0.03345,0,gen_mimicgen_failed.hdf5,demo_53,0.10875,0.00000,0.8077
0.18001,0.02764,0,gen_mimicgen_failed.hdf5,demo_54,0.09190,0.00000,-0.0000
0.08272,-0.11530,0,gen_mimicgen_failed.hdf5,demo_55,0.21070,0.00000,1.0000
0.22872,0.10289,0,gen_mimicgen_failed.hdf5,demo_56,0.02569,0.00000,-0.1220
0.18058,0.04817,0,gen_mimicgen_failed.hdf5,demo_57,0.05275,0.00000,0.9999
0.08036,-0.03790,0,gen_mimicgen_failed.hdf5,demo_58,0.06924,0.00000,-0.9975
0.17866,-0.09878,0,gen_mimicgen_failed.hdf5,demo_59,0.06564,0.00000,-0.0089
0.23683,-0.07329,0,gen_mimicgen_failed.hdf5,demo_6,0.00818,0.01496,0.9988
0.14633,-0.06747,0,gen_mimicgen_failed.hdf5,demo_60,0.01041,0.01637,0.6191
0.21316,0.07946,0,gen_mimicgen_failed.hdf5,demo_61,0.01125,0.01545,0.9977
0.23742,-0.06227,0,gen_mimicgen_failed.hdf5,demo_62,0.21749,0.00000,0.9980
0.17470,-0.09323,0,gen_mimicgen_failed.hdf5,demo_63,0.04096,0.00000,-0.8363
0.19479,0.08862,0,gen_mimicgen_failed.hdf5,demo_64,0.01079,0.01558,0.9998
0.16488,-0.03941,0,gen_mimicgen_failed.hdf5,demo_65,0.16536,0.00000,0.9954
0.17547,-0.06892,0,gen_mimicgen_failed.hdf5,demo_66,0.01118,0.01615,0.9974
0.20874,-0.07006,0,gen_mimicgen_failed.hdf5,demo_67,0.02615,0.00000,0.2567
0.20823,-0.11115,0,gen_mimicgen_failed.hdf5,demo_68,0.24331,0.00000,0.9988
0.24312,0.02393,0,gen_mimicgen_failed.hdf5,demo_69,0.09306,0.00000,0.0000
0.16341,-0.00908,0,gen_mimicgen_failed.hdf5,demo_7,0.07069,0.00000,-0.9872
0.23241,0.08574,0,gen_mimicgen_failed.hdf5,demo_70,0.01056,0.01592,1.0000
